"Id","HomeTeam","HomeScore","AwayTeam","AwayScore","LineProvider","OverUnder","Spread","FormattedSpread","OpeningSpread","OpeningOverUnder","HomeMoneyline","AwayMoneyline"
"401531872","Utah State","38","James Madison","45","William Hill (New Jersey)","53.5","5.5","James Madison -5.5","","","",""
"401531874","Arkansas State","44","Southern Mississippi","37","Bovada","46.5","7.0","Southern Mississippi -7.0","5.0","48.5","190","-230"
"401531874","Arkansas State","44","Southern Mississippi","37","DraftKings","49","6","Southern Mississippi -6","7","49","195","-230"
"401531874","Arkansas State","44","Southern Mississippi","37","William Hill (New Jersey)","46.5","7","Southern Mississippi -7","","","",""
"401531875","Louisiana","45","Buffalo","38","Bovada","57.5","-10.5","Louisiana -10.5","-9.5","58.0","-340","270"
"401531875","Louisiana","45","Buffalo","38","DraftKings","57.5","-10","Louisiana -10","-8.5","59.5","-375","295"
"401531875","Louisiana","45","Buffalo","38","William Hill (New Jersey)","57.5","-10.5","Louisiana -10.5","","","",""
"401531876","South Alabama","30","Central Michigan","34","Bovada","47.5","-16.0","South Alabama -16.0","-14.5","52.5","-700","475"
"401531876","South Alabama","30","Central Michigan","34","DraftKings","47.5","-16","South Alabama -16","-15","49.5","-750","490"
"401531876","South Alabama","30","Central Michigan","34","William Hill (New Jersey)","46.5","-16.5","South Alabama -16.5","","","",""
"401531877","Texas State","35","Nevada","24","Bovada","59.5","-17.0","Texas State -17.0","-16.5","62.0","-800","525"
"401531877","Texas State","35","Nevada","24","DraftKings","59","-17","Texas State -17","-17.5","59.5","-950","575"
"401531877","Texas State","35","Nevada","24","William Hill (New Jersey)","60","-17","Texas State -17","","","",""
"401532405","Bowling Green","7","Ohio","38","Bovada","45.0","13.0","Ohio -13.0","9.0","46.0","280","-360"
"401532405","Bowling Green","7","Ohio","38","DraftKings","44.5","13","Ohio -13","13","45","350","-520"
"401532405","Bowling Green","7","Ohio","38","William Hill (New Jersey)","45","13","Ohio -13","","","",""
"401539990","Tennessee State","24","Norfolk State","17","William Hill (New Jersey)","50.5","-9.5","Tennessee State -9.5","","","",""
"401540239","Idaho State","42","Eastern Washington","41","William Hill (New Jersey)","69","12.5","Eastern Washington -12.5","","","",""
"401540168","Houston Christian","30","Prairie View","0","William Hill (New Jersey)","56","2","Prairie View -2","","","",""
"401531881","Marshall","41","Old Dominion","35","DraftKings","46.5","-14","Marshall -14","-14","46.5","-550","410"
"401531881","Marshall","41","Old Dominion","35","Bovada","47.0","-14.0","Marshall -14.0","-13.0","46.5","-585","410"
"401531881","Marshall","41","Old Dominion","35","William Hill (New Jersey)","47","-14.5","Marshall -14.5","","","",""
"401531882","Louisiana Monroe","40","Appalachian State","41","DraftKings","51","13.5","Appalachian State -13.5","13.5","53","410","-550"
"401531882","Louisiana Monroe","40","Appalachian State","41","Bovada","53.0","13.5","Appalachian State -13.5","13.5","53.5","390","-550"
"401531882","Louisiana Monroe","40","Appalachian State","41","William Hill (New Jersey)","50.5","13.5","Appalachian State -13.5","","","",""
"401531883","Southern Mississippi","36","Texas State","50","Bovada","60.5","7.0","Texas State -7.0","7.5","62.5","215","-260"
"401531883","Southern Mississippi","36","Texas State","50","DraftKings","62.5","5","Texas State -5","7","60.5","170","-205"
"401531883","Southern Mississippi","36","Texas State","50","William Hill (New Jersey)","60","6.5","Texas State -6.5","","","",""
"401532409","Western Michigan","42","Ball State","24","DraftKings","50.5","-1.5","Western Michigan -1.5","-1","52.5","-122","102"
"401532409","Western Michigan","42","Ball State","24","Bovada","52.0","-1.0","Western Michigan -1.0","-1.0","53.0","-115","-105"
"401532409","Western Michigan","42","Ball State","24","William Hill (New Jersey)","50","-1.5","Western Michigan -1.5","","","",""
"401532410","Central Michigan","26","Eastern Michigan","23","DraftKings","48","-7.5","Central Michigan -7.5","-7.5","48","-310","250"
"401532410","Central Michigan","26","Eastern Michigan","23","Bovada","47.5","-7.5","Central Michigan -7.5","-6.0","47.5","-300","250"
"401532410","Central Michigan","26","Eastern Michigan","23","William Hill (New Jersey)","45","-9.5","Central Michigan -9.5","","","",""
"401532411","Toledo","35","Northern Illinois","33","DraftKings","47","-13","Toledo -13","-12.5","50","-520","390"
"401532411","Toledo","35","Northern Illinois","33","Bovada","50.0","-13.5","Toledo -13.5","-14.0","50.0","-525","375"
"401532411","Toledo","35","Northern Illinois","33","William Hill (New Jersey)","48","-13","Toledo -13","","","",""
"401532412","Akron","10","Buffalo","13","DraftKings","55.5","-2.5","Akron -2.5","-2.5","55.5","-142","120"
"401532412","Akron","10","Buffalo","13","Bovada","55.5","-2.5","Akron -2.5","-1.5","56.0","-140","120"
"401532412","Akron","10","Buffalo","13","William Hill (New Jersey)","53","-3","Akron -3","","","",""
"401532413","Kent State","3","Miami (OH)","23","DraftKings","48.5","14.5","Miami (OH) -14.5","15.5","49.5","455","-625"
"401532413","Kent State","3","Miami (OH)","23","Bovada","49.5","14.5","Miami (OH) -14.5","15.5","51.5","430","-625"
"401532413","Kent State","3","Miami (OH)","23","William Hill (New Jersey)","51.5","14","Miami (OH) -14","","","",""
"401532586","UNLV","44","Hawai'i","20","Bovada","59.0","-11.0","UNLV -11.0","-10.0","61.0","-440","330"
"401532586","UNLV","44","Hawai'i","20","DraftKings","59.5","-11","UNLV -11","-11","59","-440","340"
"401532586","UNLV","44","Hawai'i","20","William Hill (New Jersey)","58.5","-10.5","UNLV -10.5","","","",""
"401532587","Fresno State","27","Nevada","9","DraftKings","51.5","-24.5","Fresno State -24.5","-24.5","52.5","-2800","1300"
"401532587","Fresno State","27","Nevada","9","Bovada","53.0","-24.5","Fresno State -24.5","-23.0","54.0","-2200","1000"
"401532587","Fresno State","27","Nevada","9","William Hill (New Jersey)","50.5","-25.5","Fresno State -25.5","","","",""
"401532588","Wyoming","35","New Mexico","26","Bovada","41.0","-14.0","Wyoming -14.0","-12.0","41.0","",""
"401532588","Wyoming","35","New Mexico","26","DraftKings","41","-14","Wyoming -14","-14.5","42","-625","455"
"401532588","Wyoming","35","New Mexico","26","William Hill (New Jersey)","40.5","-14.5","Wyoming -14.5","","","",""
"401520280","Auburn","20","Georgia","27","Bovada","47.0","14.5","Georgia -14.5","18.0","47.0","475","-700"
"401520280","Auburn","20","Georgia","27","DraftKings","45.5","14","Georgia -14","18.5","","440","-600"
"401520280","Auburn","20","Georgia","27","William Hill (New Jersey)","44.5","14","Georgia -14","","","",""
"401520281","Iowa","26","Michigan State","16","DraftKings","36.5","-12.5","Iowa -12.5","-11.5","36.5","-470","360"
"401520281","Iowa","26","Michigan State","16","Bovada","36.5","-12.0","Iowa -12.0","-10.0","36.0","-470","345"
"401520281","Iowa","26","Michigan State","16","William Hill (New Jersey)","36.5","-10","Iowa -10","","","",""
"401520282","Kentucky","33","Florida","14","DraftKings","45","-1.5","Kentucky -1.5","-3.5","","-122","102"
"401520282","Kentucky","33","Florida","14","Bovada","46.5","-2.5","Kentucky -2.5","-3.0","46.0","-140","120"
"401520282","Kentucky","33","Florida","14","William Hill (New Jersey)","44","-1","Kentucky -1","","","",""
"401520285","Mississippi State","17","Alabama","40","DraftKings","47","14.5","Alabama -14.5","11.5","","500","-700"
"401520285","Mississippi State","17","Alabama","40","Bovada","46.5","14.0","Alabama -14.0","15.0","48.5","430","-625"
"401520285","Mississippi State","17","Alabama","40","William Hill (New Jersey)","45","16.5","Alabama -16.5","","","",""
"401520289","Purdue","44","Illinois","19","DraftKings","53.5","-1","Purdue -1","-1","53.5","-115","-105"
"401520289","Purdue","44","Illinois","19","Bovada","53.0","-1.0","Purdue -1.0","-1.5","53.5","-115","-105"
"401520289","Purdue","44","Illinois","19","William Hill (New Jersey)","54","0","Illinois -0","","","",""
"401520290","Rutgers","52","Wagner","3","Caesars Sportsbook (Colorado)","52.5","-46","Rutgers -46","","","",""
"401520291","Tennessee","41","South Carolina","20","Bovada","63.0","-13.0","Tennessee -13.0","-11.0","62.5","-490","355"
"401520291","Tennessee","41","South Carolina","20","DraftKings","63.5","-12.5","Tennessee -12.5","-13","","-470","360"
"401520291","Tennessee","41","South Carolina","20","William Hill (New Jersey)","59","-12","Tennessee -12","","","",""
"401520292","Connecticut","33","Utah State","34","DraftKings","51","6","Utah State -6","4.5","51","195","-238"
"401520292","Connecticut","33","Utah State","34","Bovada","51.0","4.5","Utah State -4.5","6.0","51.0","165","-195"
"401520292","Connecticut","33","Utah State","34","William Hill (New Jersey)","50.5","4","Utah State -4","","","",""
"401520294","Middle Tennessee","30","Jacksonville State","45","Bovada","52.0","-3.0","Middle Tennessee -3.0","-4.0","51.0","-165","140"
"401520294","Middle Tennessee","30","Jacksonville State","45","DraftKings","52","-3.5","Middle Tennessee -3.5","-4.5","51.5","-142","145"
"401520294","Middle Tennessee","30","Jacksonville State","45","William Hill (New Jersey)","52","-2.5","Middle Tennessee -2.5","","","",""
"401520297","New Mexico State","34","Florida International","17","Bovada","49.5","-6.5","New Mexico State -6.5","-6.0","50.0","-235","195"
"401520297","New Mexico State","34","Florida International","17","DraftKings","49","-6.5","New Mexico State -6.5","-5.5","","-245","205"
"401520297","New Mexico State","34","Florida International","17","William Hill (New Jersey)","49.5","-6.5","New Mexico State -6.5","","","",""
"401520295","Louisiana Tech","28","Western Kentucky","35","Bovada","59.0","6.0","Western Kentucky -6.0","5.0","58.5","185","-225"
"401520295","Louisiana Tech","28","Western Kentucky","35","DraftKings","59.5","6","Western Kentucky -6","7","59.5","195","-250"
"401520295","Louisiana Tech","28","Western Kentucky","35","William Hill (New Jersey)","59","6","Western Kentucky -6","","","",""
"401520296","Liberty","21","Sam Houston State","16","Bovada","46.5","-21.5","Liberty -21.5","-18.5","47.0","-1000","625"
"401520296","Liberty","21","Sam Houston State","16","DraftKings","45.5","-19","Liberty -19","-18","47.5","-1450","700"
"401520296","Liberty","21","Sam Houston State","16","William Hill (New Jersey)","46.5","-21","Liberty -21","","","",""
"401524025","USC","43","Arizona","41","Bovada","69.5","-21.0","USC -21.0","-22.0","71.0","-1900","900"
"401524025","USC","43","Arizona","41","DraftKings","72","-21.5","USC -21.5","-22","72","-1800","1100"
"401524025","USC","43","Arizona","41","William Hill (New Jersey)","69.5","-21","USC -21","","","",""
"401520298","Army","24","Boston College","27","Bovada","47.0","-2.0","Army -2.0","-3.0","51.0","-145","125"
"401520298","Army","24","Boston College","27","DraftKings","50","-3","Army -3","-3.5","","-130","124"
"401520298","Army","24","Boston College","27","William Hill (New Jersey)","47","-2.5","Army -2.5","","","",""
"401520300","Georgia","51","Kentucky","13","Bovada","46.5","-14.5","Georgia -14.5","-14.0","47.5","-675","460"
"401520300","Georgia","51","Kentucky","13","DraftKings","47.5","-14.5","Georgia -14.5","-21.5","","-650","425"
"401520300","Georgia","51","Kentucky","13","William Hill (New Jersey)","47","-14.5","Georgia -14.5","","","",""
"401520302","Iowa","20","Purdue","14","Bovada","38.5","-2.0","Iowa -2.0","-2.0","41.0","-130","110"
"401520302","Iowa","20","Purdue","14","DraftKings","39","-2.5","Iowa -2.5","-3.5","41.5","-130","110"
"401520302","Iowa","20","Purdue","14","William Hill (New Jersey)","38.5","-2.5","Iowa -2.5","","","",""
"401520305","Missouri","39","LSU","49","Bovada","63.5","6.5","LSU -6.5","6.0","63.5","165","-195"
"401520305","Missouri","39","LSU","49","DraftKings","65","4","LSU -4","8","","200","-192"
"401520305","Missouri","39","LSU","49","William Hill (New Jersey)","63.5","6","LSU -6","","","",""
"401520306","Northwestern","23","Howard","20","William Hill (New Jersey)","51","-23","Northwestern -23","","","",""
"401520308","Ole Miss","27","Arkansas","20","DraftKings","62.5","-11.5","Ole Miss -11.5","-9.5","","-470","350"
"401520308","Ole Miss","27","Arkansas","20","Bovada","62.0","-13.5","Ole Miss -13.5","-11.5","62.5","-460","340"
"401520308","Ole Miss","27","Arkansas","20","William Hill (New Jersey)","61.5","-13","Ole Miss -13","","","",""
"401520309","Rice","31","Connecticut","38","Bovada","47.5","-10.0","Rice -10.0","-10.0","49.5","-380","290"
"401520309","Rice","31","Connecticut","38","DraftKings","47.5","-9.5","Rice -9.5","-10","","-355","275"
"401520309","Rice","31","Connecticut","38","William Hill (New Jersey)","47.5","-10","Rice -10","","","",""
"401520311","Wisconsin","24","Rutgers","13","Bovada","44.0","-13.0","Wisconsin -13.0","-13.5","46.5","-525","375"
"401520311","Wisconsin","24","Rutgers","13","DraftKings","44","-13","Wisconsin -13","-13.5","","-500","380"
"401520311","Wisconsin","24","Rutgers","13","Caesars Sportsbook (Colorado)","44","-12.5","Wisconsin -12.5","","","",""
"401524026","Arizona State","24","Colorado","27","Bovada","58.5","3.0","Colorado -3.0","4.0","59.0","150","-175"
"401524026","Arizona State","24","Colorado","27","DraftKings","60","4","Colorado -4","5.5","","136","-192"
"401524026","Arizona State","24","Colorado","27","William Hill (New Jersey)","58","3","Colorado -3","","","",""
"401524027","California","40","Oregon State","52","Bovada","51.0","7.5","Oregon State -7.5","9.5","51.0","275","-350"
"401524027","California","40","Oregon State","52","DraftKings","51.5","9.5","Oregon State -9.5","9","52.5","260","-375"
"401524027","California","40","Oregon State","52","William Hill (New Jersey)","51","7.5","Oregon State -7.5","","","",""
"401524028","UCLA","25","Washington State","17","Bovada","59.5","-3.5","UCLA -3.5","-4.0","60.0","-150","130"
"401524028","UCLA","25","Washington State","17","DraftKings","60.5","-3.5","UCLA -3.5","-4","","-170","142"
"401524028","UCLA","25","Washington State","17","William Hill (New Jersey)","60","-3","UCLA -3","","","",""
"401525439","Louisville","33","Notre Dame","20","Bovada","54.5","6.0","Notre Dame -6.0","7.0","51.5","200","-240"
"401525439","Louisville","33","Notre Dame","20","DraftKings","54","6","Notre Dame -6","6.5","","205","-245"
"401525439","Louisville","33","Notre Dame","20","William Hill (New Jersey)","53","6.5","Notre Dame -6.5","","","",""
"401520352","Florida","20","Georgia","43","DraftKings","47","14.5","Georgia -14.5","21.5","","410","-550"
"401520352","Florida","20","Georgia","43","Bovada","50.5","14.0","Georgia -14.0","14.5","49.0","430","-625"
"401520352","Florida","20","Georgia","43","William Hill (New Jersey)","50","14","Georgia -14","","","",""
"401520357","Ole Miss","33","Vanderbilt","7","Bovada","63.0","-24.0","Ole Miss -24.0","-25.0","63.5","-3300","1100"
"401520357","Ole Miss","33","Vanderbilt","7","DraftKings","63.5","-24.5","Ole Miss -24.5","-25.5","63.5","-2800","1300"
"401520357","Ole Miss","33","Vanderbilt","7","William Hill (New Jersey)","62","-24","Ole Miss -24","","","",""
"401524039","Arizona","27","Oregon State","24","DraftKings","56.5","3.5","Oregon State -3.5","5","","130","-155"
"401524039","Arizona","27","Oregon State","24","Bovada","57.5","3.0","Oregon State -3.0","4.0","57.0","130","-150"
"401524039","Arizona","27","Oregon State","24","William Hill (New Jersey)","57.5","3","Oregon State -3","","","",""
"401524042","Stanford","33","Washington","42","Bovada","62.0","28.0","Washington -28.0","26.5","59.5","1300","-5000"
